Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-01-22 01:24:31.306062,0.685697,1,1,1,1,0,1,1,1,1,1886.6258544921875,1021.904052734375,5.187768459320068,33.84320068359375,2.898519992828369,2.2634799480438232,1.4470000267028809,1.0841200351715088,38.02262115478516,37.10005187988281,0.002539999783039,0.002539999783039,0,0,0,0,0,0,0,0,0,0,137.61090087890625,76.3021011352539,-1.0882999897003174,1.053999900817871,13.914178337346186,7.843208398106618,-0.0317327702334106,0.1037788195495605,29.71185874938965,23.225379943847656,14.679698944091797,11.617599487304688,13.70297908782959,7.932419776916504,0.0796985626220703,-0.4855995178222656,4
2024-01-22 01:24:32.969697,2.343892,1,1,1,1,0,1,1,1,1,1870.62646484375,1019.8912353515624,5.187768459320068,32.1719970703125,1.567959904670715,2.2433199882507324,1.4066801071166992,1.053879976272583,37.55991363525391,36.98554229736328,1.137187957763672,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,135.47650146484375,76.081298828125,-1.0882999897003174,0.3571996688842773,13.66804206818987,7.754441121524408,-0.0354565853830622,0.1037788195495605,13.032339096069336,22.9164981842041,14.267860412597656,11.109600067138672,-6.2712602615356445,7.417618751525879,0.0796985626220703,-0.2824001312255859,4
2024-01-22 01:24:34.626413,4.005835,1,1,1,1,0,1,1,1,1,1745.86376953125,1023.4139404296876,4.257699966430664,102.36239624023438,0.0559599995613098,2.273560047149658,1.4570800065994265,1.1345200538635254,37.444671630859375,36.529273986816406,4.597988128662109,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,126.2397003173828,76.11810302734375,-0.941100001335144,4.752399444580078,12.748973813571446,7.750743561134327,-0.0205504827976868,0.4380130038986206,0.1623400449752807,23.019458770751957,14.267860412597656,11.719200134277344,-15.33173942565918,7.726498603820801,-0.3321399688720703,-0.2824001312255859,4
2024-01-22 01:24:36.292878,5.66921,1,1,1,1,0,1,1,1,1,1613.1917724609375,1021.904052734375,4.722724914550781,217.6752014160156,-0.0146000059321522,2.18284010887146,1.3966000080108645,1.174839973449707,37.55991363525391,37.10005187988281,4.929235935211182,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,116.7821044921875,76.22850036621094,-1.0882999897003174,8.450798988342285,11.7957724272003,7.750743561134327,-0.0354565853830622,0.7237293211898803,0.1623400449752807,23.534259796142575,13.958980560302734,12.531999588012695,-15.640619277954102,7.829459190368652,0.0796985626220703,0.835200309753418,4
2024-01-22 01:24:37.945754,7.322053,1,1,1,1,0,1,1,1,1,1475.4410400390625,1019.8912353515624,4.722724914550781,379.7816162109375,-0.0246799997985363,2.2433199882507324,1.3966000080108645,1.174839973449707,37.90667724609375,36.75704956054688,4.936652183532715,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,107.17729949951172,76.15489959716797,-1.125100016593933,13.4891996383667,10.852579800774445,7.754441121524408,-0.0391805573103962,1.3113345124969482,-0.1465399265289306,22.60761833190918,14.370819091796877,12.531999588012695,-15.94950008392334,8.035380363464355,-0.6410198211669922,0.6319999694824219,4
2024-01-22 01:24:39.802807,9.17948,1,1,1,1,0,1,1,1,1,1340.5018310546875,1024.420654296875,4.257699966430664,578.6544189453125,-0.0448400042951107,2.152600049972534,1.2857199907302856,1.2353200912475586,37.90667724609375,36.87120819091797,4.906988143920898,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,96.2477035522461,76.15489959716797,-1.125100016593933,16.97319793701172,9.753372585566291,7.784032488154861,-0.0391805573103962,1.9258940306396484,-0.352459967136383,22.50465965270996,14.679698944091797,12.735199928283691,-15.846539497375488,7.417618751525879,-0.6410198211669922,1.648000717163086,4
2024-01-22 01:24:41.440654,10.819355,1,1,1,1,0,1,1,1,1,1192.0223388671875,1024.9239501953125,4.722724914550781,720.7064208984375,-0.0448400042951107,2.3340399265289307,1.4066801071166992,1.315959930419922,38.02262115478516,36.75704956054688,4.89709997177124,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,86.75330352783203,76.48609924316406,-1.125100016593933,23.2443962097168,8.774770775839007,7.791424796000108,-0.0354565853830622,2.432636044555664,-0.2494999170303344,23.122419357299805,13.958980560302734,14.157599449157717,-15.640619277954102,6.799859046936035,-0.4351005554199219,2.2575998306274414,4
2024-01-22 01:24:43.144032,12.520849,1,1,1,1,0,1,1,1,1,1058.1851806640625,1022.4073486328124,5.187768459320068,854.4024658203125,-0.0448400042951107,2.233239889144897,1.5074800252914429,1.3461999893188477,37.90667724609375,37.10005187988281,4.874852180480957,0.002539999783039,1,0,0,0,0,0,0,1,0,0,77.00130462646484,76.22850036621094,-1.0882999897003174,28.229198455810547,7.832109725737096,7.769235287608421,-0.0391805573103962,2.912423830078125,0.0593800544738769,23.8431396484375,14.370819091796877,13.954400062561035,-16.361339569091797,8.035380363464355,-0.6410198211669922,1.8512001037597656,4
2024-01-22 01:24:44.810607,14.188241,1,1,1,1,0,1,1,1,1,926.1152954101562,1020.8976440429688,4.722724914550781,1014.837646484375,0.0357999950647354,2.2231600284576416,1.416759967803955,1.3764400482177734,38.02262115478516,37.10005187988281,4.827884197235107,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,67.3228988647461,75.97090148925781,-1.0882999897003174,32.67799758911133,6.832977543316187,7.758138533870449,-0.0391805573103962,3.359866305267334,0.1623400449752807,23.534259796142575,14.267860412597656,14.46239948272705,-15.94950008392334,6.902819633483887,-0.4351005554199219,3.171999931335449,4
2024-01-22 01:24:46.453673,15.833991,1,1,1,1,0,1,1,1,1,791.8390502929688,1020.3944091796876,6.11790943145752,1143.52001953125,0.0257199928164482,2.233239889144897,1.3764400482177734,1.4470000267028809,37.90667724609375,36.75704956054688,4.847660064697266,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,57.93890380859375,76.15489959716797,-1.0882999897003174,36.0547981262207,5.866170935501262,7.754441121524408,-0.0317327702334106,3.7318367834472657,-0.1465399265289306,22.71057891845703,14.267860412597656,15.27519989013672,-15.846539497375488,7.417618751525879,0.0796985626220703,3.7816009521484375,4
