Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-02-19 04:48:35.397340,0.602566,1,1,1,1,0,1,1,1,1,2061.070068359375,242.3585357666016,5.187768459320068,3956.14990234375,2.9993200302124023,1.719160079956055,1.4369200468063354,2.424760103225708,31.27751350402832,30.96297645568848,0.002539999783039,0.002539999783039,0,0,0,0,0,0,0,0,0,0,149.57550048828125,17.532501220703125,-1.0882999897003174,126.63880157470705,15.10756262838078,1.8484393356630624,-0.0280032201047225,12.77772182446289,31.256258010864254,17.562580108642578,14.679698944091797,24.82559967041016,15.453299522399902,2.269619941711426,0.2856197357177734,12.925600051879885,0
2024-02-19 04:48:37.016131,2.221138,1,1,1,1,0,1,1,1,1,2061.070068359375,243.78131103515625,5.187768459320068,3952.80712890625,2.5961201190948486,1.6990000009536743,1.3966000080108645,2.323960065841675,31.172487258911133,30.96297645568848,6.799772381782532e-05,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,149.57089233398438,17.642900466918945,-1.0882999897003174,126.7459945678711,15.10710265873674,1.8558806720342949,-0.0391805573103962,12.750767596069336,17.047779083251953,17.459619522094727,14.267860412597656,24.7239990234375,12.673378944396973,2.269619941711426,-0.3321399688720703,12.823999404907228,0
2024-02-19 04:48:38.641652,3.846464,1,1,1,1,0,1,1,1,1,1985.1138916015625,241.41009521484372,4.722724914550781,4039.70947265625,0.8422000408172607,1.6183600425720217,1.4066801071166992,2.3844399452209477,30.85848426818848,30.3387393951416,4.036844253540039,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,142.8365020751953,17.49570083618164,-1.125100016593933,129.69398498535156,14.402570838997269,1.8372819389767696,-0.0391805573103962,13.106565615966796,3.662980079650879,17.253698348999023,14.8856201171875,24.62240028381348,-11.110380172729492,2.0636987686157227,0.1826591491699218,13.23040008544922,0
2024-02-19 04:48:40.245520,5.451689,1,1,1,1,0,1,1,1,1,1847.722412109375,240.93589782714844,4.257699966430664,4163.37841796875,0.4087599813938141,1.668760061264038,1.4066801071166992,2.434840202331543,31.27751350402832,30.546098709106445,4.89215612411499,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,133.52609252929688,17.67970085144043,-1.0882999897003174,134.41079711914062,13.47695739323009,1.833560574026312,-0.0317327702334106,13.54322632104492,2.015619993209839,17.253698348999023,14.473779678344728,25.33359909057617,-16.052459716796875,1.3429803848266602,-0.2291812896728515,13.433599472045898,0
2024-02-19 04:48:41.850583,7.055878,1,1,1,1,0,1,1,1,1,1719.447998046875,242.8327789306641,5.187768459320068,4310.4443359375,0.0962799936532974,1.6990000009536743,1.4066801071166992,2.4852399826049805,31.172487258911133,30.442331314086918,4.921820163726807,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,124.289306640625,17.56930160522461,-1.0514999628067017,138.1627960205078,12.568718389251565,1.8409973798105712,-0.0391805573103962,13.925978569335935,1.088979959487915,16.63593864440918,14.370819091796877,25.739999771118164,-11.110380172729492,2.0636987686157227,-0.3321399688720703,13.84000015258789,0
2024-02-19 04:48:43.422771,8.627855,1,1,1,1,0,1,1,1,1,1588.5751953125,243.78131103515625,5.187768459320068,4437.455078125,0.0357999950647354,1.7090799808502195,1.4470000267028809,2.5053999423980717,30.85848426818848,30.442331314086918,4.909460067749023,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,115.3101043701172,17.606101989746094,-1.0882999897003174,141.914794921875,11.64846435265066,1.8409973798105712,-0.0354565853830622,14.346466422363282,-0.1465399265289306,16.53297996520996,14.164899826049805,26.45120048522949,-15.33173942565918,1.445939064025879,0.5944995880126953,14.652799606323242,0
2024-02-19 04:48:45.050713,10.257643,1,1,1,1,1,1,1,1,1,1456.7550048828125,240.93589782714844,4.722724914550781,4562.79541015625,0.0458799973130226,1.668760061264038,1.4470000267028809,2.565879821777344,30.85848426818848,30.75418281555176,4.894628047943115,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,106.14690399169922,17.56930160522461,-1.0514999628067017,146.73878479003906,10.694055513578128,1.8596011079547448,-0.0354565853830622,14.788518603149411,4.177780151367188,16.9448184967041,14.370819091796877,26.65439987182617,-15.537659645080566,1.8577795028686523,-0.126220703125,14.957599639892578,0
2024-02-19 04:48:46.629290,11.8353,1,1,1,1,1,1,1,1,1,1324.042724609375,243.78131103515625,4.722724914550781,4835.20068359375,-0.0146000059321522,1.7292399406433103,1.3966000080108645,2.5961201190948486,31.172487258911133,30.96297645568848,4.864964008331299,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,96.7997055053711,17.422101974487305,-1.0882999897003174,156.8155975341797,9.77921331328224,1.8633213890531892,-0.0391805573103962,15.882865316162109,-0.1465399265289306,17.76849937438965,14.267860412597656,27.263999938964844,-15.33173942565918,1.8577795028686523,-0.3321399688720703,15.059200286865234,0
2024-02-19 04:48:48.219235,13.424817,1,1,1,1,1,1,1,1,1,1199.1552734375,240.93589782714844,4.722724914550781,4840.21435546875,-0.0146000059321522,1.668760061264038,1.4066801071166992,2.676759958267212,31.172487258911133,30.3387393951416,4.877324104309082,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,87.56290435791016,17.38530158996582,-1.0882999897003174,154.8323974609375,8.878220341597245,1.833560574026312,-0.0391805573103962,15.618712932861328,-0.2494999170303344,16.73889923095703,14.370819091796877,28.076799392700195,-15.434700012207031,1.8577795028686523,0.1826591491699218,15.36400032043457,0
2024-02-19 04:48:49.808331,15.014135,1,1,1,1,1,1,1,1,1,1074.845458984375,241.41009521484372,5.187768459320068,4935.47314453125,0.0055599897168576,1.658680081367493,1.3562800884246826,2.646520137786865,30.96297645568848,30.442331314086918,4.867435932159424,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,78.4365005493164,17.458900451660156,-1.0882999897003174,158.53079223632812,7.97264844298379,1.8409973798105712,-0.0317327702334106,16.00685508178711,-0.1465399265289306,16.9448184967041,14.164899826049805,27.67040061950684,-15.537659645080566,2.269619941711426,-0.2291812896728515,15.465600967407228,0
