Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-02-19 02:06:28.248297,0.612297,1,1,1,1,0,1,1,1,1,1809.977783203125,2061.002685546875,1954.5382080078125,167.53921508789062,0.2978799641132355,2.93884015083313,2.9892399311065674,1.174839973449707,28.10502052307129,27.412477493286133,4.860020160675049,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,130.83969116210938,149.57550048828125,142.2845001220703,5.985198974609375,13.18657152677797,15.10710265873674,14.380543390338822,0.5673939499053955,0.3682600259780884,30.535539627075195,30.123699188232425,12.531999588012695,-15.846539497375488,15.448498725891112,15.523698806762695,1.038400650024414,0
2024-02-19 02:06:29.922649,2.28607,1,1,1,1,0,1,1,1,1,1678.85693359375,2061.070068359375,1954.0023193359373,286.19439697265625,0.0357999950647354,2.9993200302124023,2.8279600143432617,1.2353200912475586,27.906251907348636,27.31424903869629,4.877324104309082,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,121.67650604248048,149.57550048828125,142.2108917236328,11.452399253845217,12.274346194074049,15.10756262838078,14.380543390338822,1.101090389099121,0.4712200164794922,30.7414608001709,29.6088981628418,13.243200302124023,-15.640619277954102,16.06625747680664,15.420738220214844,0.6319999694824219,0
2024-02-19 02:06:31.537091,3.89934,1,1,1,1,0,1,1,1,1,1545.2015380859375,2061.002685546875,1953.4664306640625,446.629638671875,0.1668400019407272,3.039639949798584,2.7473201751708984,1.2353200912475586,27.906251907348636,27.510873794555664,4.864964008331299,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,112.07170104980467,149.57550048828125,142.24769592285156,16.222797393798828,11.313250310506566,15.10710265873674,14.380543390338822,1.6940865639038083,5.001460075378418,30.535539627075195,27.65265846252441,13.344799995422363,-14.199179649353027,15.551461219787598,15.317777633666992,1.2416000366210938,0
2024-02-19 02:06:33.152436,5.51488,1,1,1,1,0,1,1,1,1,1415.8323974609375,2061.070068359375,1954.0023193359373,620.4344482421875,0.0458799973130226,2.9993200302124023,2.848120212554932,1.2756400108337402,28.10502052307129,27.412477493286133,4.842716217041016,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,102.98210144042967,149.57550048828125,142.2108917236328,20.028400421142575,10.410113188830842,15.103437821880725,14.380543390338822,2.114574613815308,7.472500324249268,30.84441947937012,30.7414608001709,13.75119972229004,-12.037019729614258,15.448498725891112,13.876338958740234,2.0544004440307617,0
2024-02-19 02:06:34.771808,7.134478,1,1,1,1,0,1,1,1,1,1287.5908203125,2061.070068359375,1955.0740966796875,749.1168212890625,-0.0146000059321522,2.9590001106262207,2.807800054550171,1.3260400295257568,28.10502052307129,27.118349075317383,4.813052177429199,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,93.92930603027344,149.57550048828125,142.2845001220703,24.36999893188477,9.487594288389207,15.10710265873674,14.380543390338822,2.475763125,-0.352459967136383,30.226659774780277,28.270418167114254,14.055999755859377,-15.434700012207031,15.448498725891112,16.038497924804688,2.6640005111694336,0
2024-02-19 02:06:36.460269,8.82167,1,1,1,1,0,1,1,1,1,1157.4278564453125,2061.070068359375,1954.5382080078125,906.2095947265624,-0.0347600020468235,2.93884015083313,2.777559995651245,1.3562800884246826,27.807138442993164,27.118349075317383,4.825412273406982,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,83.95650482177734,149.57550048828125,142.0269012451172,30.051597595214844,8.516097090265086,15.10710265873674,14.380543390338822,3.084931758087158,-0.5583799481391907,30.7414608001709,30.7414608001709,15.17360019683838,-15.846539497375488,15.551461219787598,14.494098663330078,2.460800170898437,0
2024-02-19 02:06:38.030575,10.392672,1,1,1,1,0,1,1,1,1,1030.4619140625,2061.070068359375,1954.0023193359373,1069.9871826171875,-0.0246799997985363,2.9993200302124023,2.9590001106262207,1.4268399477005005,27.708208084106445,27.31424903869629,4.798220157623291,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,75.19810485839844,149.57089233398438,142.2845001220703,34.339595794677734,7.650864239239055,15.10756262838078,14.37687081607204,3.521592856933593,-0.4554199576377868,30.432579040527344,28.16745948791504,14.46239948272705,-16.155420303344727,15.242579460144045,15.317777633666992,2.968800544738769,0
2024-02-19 02:06:39.631219,11.996775,1,1,1,1,0,1,1,1,1,902.64599609375,2061.070068359375,1954.5382080078125,1185.300048828125,-0.0246799997985363,2.9892399311065674,2.9489200115203857,1.4369200468063354,28.204668045043945,27.118349075317383,4.7710280418396,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,66.2925033569336,149.57550048828125,142.2108917236328,38.78839874267578,6.710793728004522,15.10756262838078,14.373198100799003,3.9690353321228025,0.0593800544738769,30.7414608001709,30.02073860168457,15.783199310302734,-15.640619277954102,15.345540046691896,13.773378372192385,3.984800338745117,0
2024-02-19 02:06:41.309837,13.674467,1,1,1,1,0,1,1,1,1,776.0127563476562,2061.070068359375,1954.5382080078125,1313.982421875,0.0055599897168576,2.9993200302124023,2.888439893722534,1.4369200468063354,28.10502052307129,27.020662307739254,4.76608419418335,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,56.24610137939453,149.57550048828125,141.99009704589844,43.022796630859375,5.743861378300269,15.10756262838078,14.38421582361286,4.486559116149902,-0.1465399265289306,30.7414608001709,29.91777801513672,15.986400604248049,-15.33173942565918,15.345540046691896,13.46449851989746,3.3752002716064453,0
2024-02-19 02:06:42.975113,15.341209,1,1,1,1,0,1,1,1,1,637.8377075195312,2061.002685546875,1953.4664306640625,1461.048095703125,0.0055599897168576,3.029560089111328,2.91867995262146,1.4974000453948977,28.10502052307129,27.412477493286133,4.751252174377441,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,46.6045036315918,149.57550048828125,142.24769592285156,47.63239669799805,4.694369623437852,15.10756262838078,14.380543390338822,4.836965660339355,0.2653000354766845,31.359220504760746,29.91777801513672,16.291200637817383,-16.052459716796875,15.345540046691896,13.36153793334961,4.391201019287109,0
2024-02-19 02:06:44.631138,16.995152,1,1,1,1,0,1,1,1,1,512.2369995117188,2060.463134765625,1954.5382080078125,1599.7576904296875,0.0257199928164482,3.029560089111328,2.908600091934204,1.668760061264038,27.807138442993164,26.92316627502441,4.741364002227783,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,36.4109001159668,149.57550048828125,142.2845001220703,52.40279769897461,3.7255213617712015,15.10756262838078,14.37687081607204,5.305971675750732,-0.1465399265289306,30.535539627075195,27.65265846252441,17.40880012512207,-15.33173942565918,16.272178649902344,15.626659393310549,4.594400405883789,0
2024-02-19 02:06:46.269345,18.632889,1,1,1,1,0,1,1,1,1,377.7755432128906,2061.070068359375,1953.4664306640625,1751.8367919921875,-0.0347600020468235,2.9993200302124023,2.888439893722534,1.668760061264038,28.204668045043945,27.412477493286133,4.7191162109375,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,26.511701583862305,149.57089233398438,142.3212890625,56.90519332885742,2.737201852514744,15.10756262838078,14.37687081607204,5.77497769116211,0.0593800544738769,30.226659774780277,27.961538314819336,17.916799545288086,-16.052459716796875,15.036660194396973,16.038497924804688,5.305601119995117,0
2024-02-19 02:06:47.925617,20.290285,1,1,1,1,0,1,1,1,1,253.74546813964844,2061.002685546875,1954.5382080078125,1880.519287109375,0.0055599897168576,3.039639949798584,2.9892399311065674,1.688920021057129,27.807138442993164,27.412477493286133,4.7191162109375,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,16.68610191345215,149.57550048828125,142.24769592285156,60.76440048217773,1.7517148426711415,15.103437821880725,14.38421582361286,6.179293479675293,-0.4554199576377868,30.84441947937012,28.37337875366211,18.221599578857425,-15.94950008392334,14.418898582458496,16.34737777709961,6.0167999267578125,0
2024-02-19 02:06:49.546987,21.911927,1,1,1,1,0,1,1,1,1,122.0192642211914,2060.463134765625,1954.0023193359373,2020.900146484375,-0.0448400042951107,2.9993200302124023,3.0900399684906006,1.739319920539856,28.10502052307129,27.020662307739254,4.669676303863525,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,6.3821001052856445,149.57550048828125,142.2845001220703,65.26679992675781,0.6834581277226554,15.103437821880725,14.380543390338822,6.610563496582031,-0.2494999170303344,30.63849830627441,29.8148193359375,18.831199645996094,-16.155420303344727,14.93369960784912,13.052658081054688,6.93120002746582,0
2024-02-19 02:06:51.209744,23.573684,1,1,1,1,0,1,1,1,1,7.048123359680176,2061.070068359375,1954.0023193359373,2147.9111328125,0.9631600379943848,1.0034799575805664,3.150520086288452,1.7695600986480713,28.204668045043945,27.31424903869629,4.662260055541992,-0.0048760026693344,0,1,0,0,0,0,0,1,0,0,-1.125100016593933,148.9821014404297,142.3212890625,69.28679656982422,-0.0354565853830622,15.033744304372162,14.37687081607204,7.0795691182250975,15.29745864868164,4.486660003662109,28.270418167114254,18.93280029296875,0.0092992782592773,-10.703339576721191,13.567459106445312,6.219999313354492,0
2024-02-19 02:06:52.886087,25.249797,1,1,1,1,0,1,1,1,1,4.722724914550781,1946.501708984375,1954.5382080078125,2286.620849609375,1.5074800252914429,0.6204400062561035,2.8178799152374268,1.8602800369262693,28.10502052307129,27.020662307739254,4.899571895599365,6.799772381782532e-05,0,1,0,0,0,0,0,1,0,0,-1.0882999897003174,139.8925018310547,142.2845001220703,73.36039733886719,-0.0391805573103962,14.127198240605995,14.380543390338822,7.53779336352539,14.267860412597656,5.722179889678955,28.68225860595703,19.034399032592773,-0.2995805740356445,-8.43821907043457,16.141460418701172,7.032800674438477,0
2024-02-19 02:06:54.557261,26.919094,1,1,1,1,0,1,1,1,1,4.722724914550781,1806.792236328125,1956.681884765625,2452.069580078125,1.5074800252914429,0.5801199674606323,2.777559995651245,1.88044011592865,28.10502052307129,27.118349075317383,4.906988143920898,0.002539999783039,0,1,0,0,0,0,0,1,0,0,-1.0882999897003174,130.39810180664062,142.24769592285156,78.55960083007812,-0.0354565853830622,13.171868731596666,14.380543390338822,7.925936299987793,15.09153938293457,0.2653000354766845,28.16745948791504,19.643999099731445,-0.4025411605834961,-9.57077980041504,16.65625762939453,7.743999481201172,0
2024-02-19 02:06:56.191793,28.554238,1,1,1,1,0,1,1,1,1,4.257699966430664,1674.6458740234375,1954.5382080078125,2582.42333984375,1.5074800252914429,0.0156399924308061,2.7170801162719727,1.9308401346206665,28.10502052307129,27.412477493286133,4.884740352630615,-0.0024040006101131,0,1,0,0,0,0,0,1,0,0,-1.0514999628067017,120.94050598144533,142.2845001220703,83.2228012084961,-0.0354565853830622,12.248585006911178,14.380543390338822,8.39494270916748,14.8856201171875,5.825139999389648,30.123699188232425,20.152000427246094,-0.6084604263305664,-12.247739791870115,15.420738220214844,8.353599548339844,0
2024-02-19 02:06:57.804302,30.167979,1,1,1,1,0,1,1,1,1,5.187768459320068,1539.9842529296875,1954.5382080078125,2734.50244140625,1.5276399850845337,0.0257199928164482,2.7372400760650635,1.9308401346206665,28.204668045043945,27.412477493286133,4.872380256652832,6.799772381782532e-05,0,1,0,0,0,0,0,1,0,0,-0.8675000071525574,111.92450714111328,142.2845001220703,88.15399932861328,-0.0354565853830622,11.324306526216716,14.380543390338822,8.896293247375487,15.194499969482422,1.6037800312042236,28.16745948791504,20.355199813842773,0.7300195693969727,-10.600379943847656,15.420738220214844,8.4552001953125,0
2024-02-19 02:06:59.553444,31.918475,1,1,1,1,0,1,1,1,1,4.257699966430664,1412.2117919921875,1954.0023193359373,2841.459228515625,1.5881199836730957,0.0559599995613098,2.777559995651245,1.9812400341033936,28.204668045043945,27.118349075317383,4.864964008331299,6.799772381782532e-05,0,1,0,0,0,0,0,1,0,0,-1.125100016593933,101.87810516357422,142.2845001220703,92.70999908447266,-0.0317327702334106,10.299461314139643,14.380543390338822,9.273654807495117,16.018178939819336,-0.1465399265289306,29.6088981628418,20.964799880981445,0.3181791305541992,-15.336539268493652,13.670417785644531,9.064800262451172,0
2024-02-19 02:07:01.296066,33.65951,1,1,1,1,0,1,1,1,1,4.257699966430664,1271.703857421875,1954.5382080078125,2981.840087890625,1.5276399850845337,-0.0448400042951107,2.908600091934204,2.041719913482666,28.10502052307129,27.412477493286133,4.817996025085449,-0.0048760026693344,0,1,0,0,0,0,0,1,0,0,-1.125100016593933,92.12610626220705,142.2845001220703,95.87239837646484,-0.0391805573103962,9.336212933961692,14.380543390338822,9.73187905279541,14.782659530639648,-0.4554199576377868,28.270418167114254,21.676000595092773,-0.0936613082885742,-15.130619049072266,14.185218811035156,9.471200942993164,0
2024-02-19 02:07:02.922709,35.286222,1,1,1,1,0,1,1,1,1,6.583007335662842,1132.5517578125,1954.5382080078125,3127.234375,1.487320065498352,-0.0347600020468235,2.787639856338501,2.0820400714874268,27.906251907348636,27.118349075317383,4.820467948913574,6.799772381782532e-05,0,1,0,0,0,0,0,1,0,0,-0.941100001335144,82.26370239257812,142.24769592285156,100.6427993774414,-0.0391805573103962,8.35346743986312,14.37687081607204,10.190103298095703,15.606338500976562,-0.1465399265289306,29.8148193359375,21.57439994812012,0.0092992782592773,-15.645419120788574,14.185218811035156,9.877599716186523,0
2024-02-19 02:07:04.547030,36.910356,1,1,1,1,0,1,1,1,1,4.257699966430664,1003.2963256835938,1954.5382080078125,3274.300048828125,1.4974000453948977,-0.0246799997985363,2.76747989654541,2.1022000312805176,27.906251907348636,27.020662307739254,4.817996025085449,-0.0024040006101131,0,1,0,0,0,0,0,1,0,0,-1.125100016593933,73.7997055053711,142.2845001220703,105.03800201416016,-0.0354565853830622,7.425183635589118,14.380543390338822,10.615981839294433,15.194499969482422,-0.352459967136383,29.094099044799805,22.285600662231445,-0.1966199874877929,-15.439499855041504,15.626659393310549,10.385601043701172,0
2024-02-19 02:07:06.221005,38.583466,1,1,1,1,0,1,1,1,1,4.257699966430664,878.220703125,1954.5382080078125,3386.2705078125,1.477239966392517,-0.0246799997985363,2.757399797439575,2.203000068664551,28.10502052307129,27.216211318969727,4.785860061645508,0.002539999783039,0,1,0,0,0,0,0,1,0,0,-1.125100016593933,64.08450317382812,142.24769592285156,108.79000091552734,-0.0354565853830622,6.466370234727434,14.373198100799003,11.074206084594726,15.400419235229492,-0.2494999170303344,29.094099044799805,22.99679946899414,0.2152185440063476,-15.54245948791504,13.876338958740234,10.385601043701172,0
2024-02-19 02:07:07.855048,40.218845,1,1,1,1,0,1,1,1,1,4.257699966430664,746.3886108398438,1954.5382080078125,3538.349609375,1.4470000267028809,0.0055599897168576,2.76747989654541,2.203000068664551,28.10502052307129,27.31424903869629,4.785860061645508,0.002539999783039,0,1,0,0,0,0,0,1,0,0,-1.0514999628067017,54.14850234985352,142.2845001220703,113.50679779052734,-0.0354565853830622,5.521445024380341,14.380543390338822,11.44078548083496,15.194499969482422,-0.352459967136383,30.535539627075195,22.895198822021484,-0.5054998397827148,-15.336539268493652,15.00889778137207,11.096799850463867,0
2024-02-19 02:07:09.524133,41.89213,1,1,1,1,0,1,1,1,1,4.722724914550781,622.1935424804688,1954.0023193359373,3662.0185546875,1.4470000267028809,-0.0246799997985363,2.8279600143432617,2.2533998489379883,28.00554847717285,27.510873794555664,4.7611403465271,0.002539999783039,0,1,0,0,0,0,0,1,0,0,-1.0882999897003174,44.65410232543945,142.2108917236328,118.2771987915039,-0.0391805573103962,4.5459458746715375,14.380543390338822,11.931355430236817,15.29745864868164,-0.1465399265289306,30.7414608001709,23.403200149536133,-0.2995805740356445,-15.130619049072266,13.567459106445312,11.198400497436523,0
