Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-01-22 05:09:06.978001,0.549263,1,1,1,1,0,1,1,1,1,2045.903564453125,2061.070068359375,2029.7421875,18.802398681640625,2.969079971313477,3.009399890899658,2.928760051727295,1.1042799949645996,42.68427276611328,42.80738067626953,0.002539999783039,0.002539999783039,0,0,0,0,0,0,0,0,0,0,148.24609375,149.57550048828125,148.17250061035156,0.1963996887207031,15.015399706467226,15.10756262838078,14.934698889058405,0.0552609524917602,30.63849830627441,30.7414608001709,29.91777801513672,11.922399520874023,14.938498497009276,15.551461219787598,15.317777633666992,-0.0791997909545898,5
2024-01-22 05:09:08.683623,2.254771,1,1,1,1,0,1,1,1,1,2041.0533447265625,2061.002685546875,2032.4345703125,20.473602294921875,1.8602800369262693,2.9993200302124023,2.898519992828369,1.2252399921417236,42.43858337402344,42.68427276611328,0.4796359837055206,0.002539999783039,1,0,0,0,0,0,0,1,0,0,147.2156982421875,149.57550048828125,146.88449096679688,1.1611995697021484,14.820959695922587,15.10710265873674,14.861318845319886,0.1630784567184448,10.149459838867188,30.84441947937012,29.91777801513672,11.414400100708008,2.583298683166504,15.242579460144045,15.111858367919922,-0.1807994842529297,5
2024-01-22 05:09:10.539053,4.111216,1,1,1,1,0,1,1,1,1,1938.469482421875,2061.002685546875,2024.358642578125,42.19921875,0.9329200387001038,2.93884015083313,2.8380401134490967,0.9934000372886658,42.19361114501953,42.19361114501953,4.251908302307129,0.002539999783039,1,0,0,0,0,0,0,1,0,0,139.41409301757812,149.49729919433594,147.7677001953125,2.3939990997314453,14.053752322673285,15.10710265873674,14.842976338952102,0.1684693417739868,10.45833969116211,29.8148193359375,29.505939483642575,10.39840030670166,-3.491339683532715,15.86034107208252,15.935539245605469,-1.7047996520996094,5
2024-01-22 05:09:12.158369,5.730505,1,1,1,1,0,1,1,1,1,1804.6690673828125,2061.002685546875,2036.743408203125,180.9088134765625,1.5578800439834597,3.009399890899658,2.9590001106262207,0.9732400178909302,42.43858337402344,42.68427276611328,5.1467719078063965,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,130.87649536132812,149.57089233398438,147.1053009033203,5.9315996170043945,13.2196623522357,15.103437821880725,14.83196614233661,0.685993224243164,9.840579986572266,30.02073860168457,29.6088981628418,11.109600067138672,-5.550539970397949,15.654419898986816,16.24441909790039,-0.8919992446899414,5
2024-01-22 05:09:13.818250,7.390594,1,1,1,1,0,1,1,1,1,1703.09326171875,2061.070068359375,2025.43505859375,279.50958251953125,0.9530799388885498,2.908600091934204,2.888439893722534,1.0639599561691284,42.43858337402344,42.68427276611328,4.931708335876465,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,123.59010314941406,149.49729919433594,147.5836944580078,9.57639980316162,12.48409970938277,15.10756262838078,14.975050271724788,1.0094455400390625,10.355379104614258,30.226659774780277,29.300018310546875,11.515999794006348,-6.683100700378418,15.242579460144045,15.00889778137207,-0.3839998245239258,5
2024-01-22 05:09:15.429607,9.001595,1,1,1,1,0,1,1,1,1,1599.5692138671875,2061.002685546875,2037.82080078125,388.13763427734375,0.6305200457572937,3.009399890899658,2.93884015083313,1.0740400552749634,42.43858337402344,42.68427276611328,5.008340358734131,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,116.26690673828124,149.5341033935547,148.06210327148438,14.453999519348145,11.755266729074869,15.103437821880725,14.894340548801733,1.4784515554504394,7.060659885406494,30.63849830627441,28.88817977905273,12.12559986114502,-6.683100700378418,15.654419898986816,15.729618072509766,-0.7903995513916016,5
2024-01-22 05:09:17.026576,10.601489,1,1,1,1,0,1,1,1,1,1499.3519287109375,2060.463134765625,2028.665283203125,505.1216430664063,0.8926000595092773,3.019479990005493,2.8380401134490967,1.0740400552749634,42.43858337402344,42.316009521484375,5.094860076904297,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,109.0541000366211,149.5341033935547,147.06849670410156,17.187599182128906,11.055305899452284,15.10710265873674,14.861318845319886,1.7318225624084471,10.25242042541504,30.02073860168457,28.68225860595703,11.312799453735352,-5.653500556945801,15.551461219787598,15.626659393310549,-1.3999996185302734,5
2024-01-22 05:09:18.666300,12.238435,1,1,1,1,0,1,1,1,1,1397.2216796875,2061.002685546875,2029.7421875,620.4344482421875,0.6406000256538391,3.029560089111328,2.797719955444336,1.0740400552749634,42.316009521484375,42.68427276611328,5.109692096710205,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,102.0988998413086,149.57089233398438,147.8780975341797,20.349998474121094,10.35847790013271,15.099767845079343,14.934698889058405,2.141529039093017,13.958980560302734,30.02073860168457,28.47633934020996,11.820799827575684,-4.623900413513184,15.551461219787598,16.141460418701172,-0.0791997909545898,5
2024-01-22 05:09:20.269880,13.842778,1,1,1,1,0,1,1,1,1,1298.8759765625,2060.463134765625,2034.05029296875,725.7200317382812,2.041719913482666,3.009399890899658,3.009399890899658,1.1647599935531616,42.43858337402344,42.68427276611328,5.117108345031738,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,95.07010650634766,149.57089233398438,147.6573028564453,24.36999893188477,9.635260562920053,15.10710265873674,14.87232567251672,2.3787273908844,13.44417953491211,30.947378158569336,30.02073860168457,11.922399520874023,-9.874859809875488,14.6248197555542,15.523698806762695,1.038400650024414,5
2024-01-22 05:09:21.859804,15.43318,1,1,1,1,0,1,1,1,1,1210.3712158203125,2061.002685546875,2024.8968505859373,844.375244140625,0.9228399395942688,2.93884015083313,2.898519992828369,1.1647599935531616,42.68427276611328,42.68427276611328,5.196212291717529,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,88.44610595703125,149.5341033935547,147.17889404296875,27.58599853515625,8.981656205650713,15.10710265873674,14.9090159962978,2.8746878315734863,5.104419708251953,30.7414608001709,31.05034065246582,11.719200134277344,0.5241003036499023,15.551461219787598,14.082258224487305,-0.1807994842529297,5
