Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-01-22 00:54:42.566604,0.666838,1,1,1,0,0,1,1,1,1,1904.2442626953125,2061.070068359375,2019.5150146484373,-54.73039245605469,2.898519992828369,2.9791598320007324,2.928760051727295,1.0639599561691284,36.98554229736328,35.51313781738281,0.002539999783039,0.00501199811697,0,0,0,0,0,0,0,0,0,0,138.7884979248047,149.57550048828125,146.73728942871094,-2.0012001991271973,14.035385806487184,15.10756262838078,14.824630323252814,-0.1765465634651184,29.91777801513672,30.535539627075195,30.123699188232425,11.312799453735352,14.217778205871582,15.345540046691896,15.214818954467772,-0.3839998245239258,5
2024-01-22 00:54:44.221335,2.322096,1,1,1,0,0,1,1,1,1,1899.97119140625,2061.070068359375,2018.4388427734373,-61.41519165039063,2.475159883499145,2.9993200302124023,2.908600091934204,1.053879976272583,36.98554229736328,35.51313781738281,0.2967079877853393,0.002539999783039,1,0,0,0,0,0,0,1,0,0,137.9420928955078,149.57550048828125,146.70050048828125,-2.3764004707336426,13.939891755261986,15.10756262838078,14.817293942867838,-0.1549830724639892,9.531700134277344,30.7414608001709,29.91777801513672,11.008000373840332,1.7596197128295898,15.345540046691896,15.214818954467772,-1.0951995849609375,5
2024-01-22 00:54:45.854530,3.954592,1,1,1,0,0,1,1,1,1,1784.51220703125,2061.070068359375,2017.9007568359373,-59.743988037109375,0.0055599897168576,3.009399890899658,2.93884015083313,1.0437999963760376,36.64307403564453,34.95488739013672,4.847660064697266,0.002539999783039,1,0,0,0,0,0,0,1,0,0,128.5948944091797,149.57089233398438,146.6636962890625,-2.912400245666504,12.991704978036852,15.099767845079343,14.820959695922587,-0.268191412525177,-0.4554199576377868,29.8148193359375,29.6088981628418,11.008000373840332,-15.94950008392334,15.036660194396973,16.65625762939453,-0.8919992446899414,5
2024-01-22 00:54:47.478789,5.579976,1,1,1,1,0,1,1,1,1,1648.8782958984375,2061.070068359375,2021.1292724609373,-2.923187255859375,-0.0448400042951107,2.908600091934204,2.8380401134490967,1.0841200351715088,36.529273986816406,35.40113067626953,5.206099987030029,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,120.1677017211914,149.5341033935547,146.70050048828125,1.5363998413085938,12.064544715633902,15.103437821880725,14.839306413881504,0.1792511118850707,0.0593800544738769,30.84441947937012,31.05034065246582,11.515999794006348,-15.640619277954102,15.551461219787598,16.65625762939453,-0.5872001647949219,5
2024-01-22 00:54:49.074589,7.176735,1,1,1,1,0,1,1,1,1,1523.3011474609375,2059.923583984375,2018.4388427734373,88.9927978515625,-0.0549200065433979,3.059800148010254,2.76747989654541,1.114359974861145,37.10005187988281,35.28929901123047,5.1418280601501465,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,111.18850708007812,149.5341033935547,146.6636962890625,5.073999404907227,11.17323132099354,15.103437821880725,14.842976338952102,0.5889574901275635,0.2653000354766845,29.8148193359375,28.88817977905273,11.617599487304688,-16.361339569091797,15.345540046691896,15.420738220214844,-0.0791997909545898,5
2024-01-22 00:54:50.756563,8.858883,1,1,1,1,0,1,1,1,1,1405.4901123046875,2061.070068359375,2019.5150146484373,291.2080078125,0.0055599897168576,2.9993200302124023,2.807800054550171,1.1647599935531616,36.87120819091797,35.625328063964844,5.10722017288208,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,101.58370208740234,149.57550048828125,146.62689208984375,8.986800193786621,10.310527128335814,15.10756262838078,14.820959695922587,0.928582461090088,0.1623400449752807,30.7414608001709,30.32961845397949,12.938400268554688,-16.155420303344727,14.418898582458496,13.979299545288086,0.4288005828857422,5
2024-01-22 00:54:52.383768,10.484299,1,1,1,1,0,1,1,1,1,1275.2896728515625,2061.070068359375,2018.4388427734373,411.534423828125,-0.0246799997985363,3.019479990005493,2.807800054550171,1.184920072555542,36.87120819091797,35.066184997558594,5.099803924560547,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,93.34049987792967,149.57089233398438,146.70050048828125,14.239598274230955,9.45067564689152,15.10710265873674,14.820959695922587,1.4622789002838137,-0.352459967136383,30.123699188232425,29.505939483642575,12.531999588012695,-15.846539497375488,15.654419898986816,14.905939102172852,0.835200309753418,5
2024-01-22 00:54:53.987979,12.088343,1,1,1,1,0,1,1,1,1,1157.9361572265625,2061.070068359375,2020.5911865234373,531.86083984375,0.0257199928164482,3.029560089111328,2.908600091934204,1.2252399921417236,36.98554229736328,35.625328063964844,5.077556133270264,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,84.80290222167969,149.57089233398438,146.92129516601562,17.2947998046875,8.612182047778305,15.10710265873674,14.820959695922587,1.9205031455841064,0.2653000354766845,30.535539627075195,28.991138458251957,13.141599655151367,-16.052459716796875,15.345540046691896,16.34737777709961,1.7496004104614258,5
2024-01-22 00:54:55.672005,13.773315,1,1,1,1,0,1,1,1,1,1045.576904296875,2061.002685546875,2018.4388427734373,700.6520385742188,0.0156399924308061,3.009399890899658,2.91867995262146,1.315959930419922,36.529273986816406,35.28929901123047,5.070140361785889,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,76.11810302734375,149.57089233398438,146.70050048828125,22.440399169921875,7.702650979878331,15.10756262838078,14.80628079654303,2.4002909311065674,0.3682600259780884,30.02073860168457,29.505939483642575,14.157599449157717,-16.052459716796875,15.654419898986816,15.420738220214844,0.9368000030517578,5
2024-01-22 00:54:57.355995,15.459741,1,1,1,1,0,1,1,1,1,918.6207275390624,2061.070068359375,2017.9007568359373,827.6632080078125,0.0257199928164482,2.9993200302124023,2.928760051727295,1.3361200094223022,36.64307403564453,35.066184997558594,5.0676679611206055,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,67.39649963378906,149.57550048828125,146.6636962890625,26.889198303222656,6.788549478772661,15.103437821880725,14.813623034654892,2.847733603179932,-0.1465399265289306,30.84441947937012,30.02073860168457,14.46239948272705,-15.537659645080566,14.6248197555542,13.876338958740234,2.0544004440307617,5
