Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-01-22 00:24:59.617530,0.60781,1,1,1,1,0,1,1,1,1,1280.413818359375,2060.463134765625,2051.833740234375,598.7088012695312,-0.0246799997985363,2.908600091934204,2.91867995262146,1.1647599935531616,34.40111541748047,33.85182189941406,5.164076328277588,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,93.41410064697266,149.5341033935547,148.9821014404297,19.760398864746094,9.432213494850853,15.103437821880725,15.044746378704076,2.033711534866333,0.3682600259780884,29.6088981628418,28.88817977905273,12.735199928283691,-16.052459716796875,14.93369960784912,16.759220123291016,1.2416000366210938,1
2024-01-22 00:25:01.344346,2.334488,1,1,1,1,0,1,1,1,1,1142.699951171875,2061.002685546875,2051.833740234375,715.6928100585938,0.0055599897168576,2.9993200302124023,3.039639949798584,1.2353200912475586,34.2908935546875,33.85182189941406,5.129467964172363,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,82.92610168457031,149.57550048828125,148.9821014404297,23.458797454833984,8.405216627458504,15.103437821880725,15.048418459344946,2.362554932601929,-0.352459967136383,30.63849830627441,30.02073860168457,12.735199928283691,-15.846539497375488,14.93369960784912,16.65625762939453,1.34320068359375,1
2024-01-22 00:25:03.050580,4.043396,1,1,1,1,0,1,1,1,1,999.2762451171876,2061.002685546875,2051.29443359375,854.4024658203125,-0.0246799997985363,2.93884015083313,2.9993200302124023,1.3260400295257568,33.96131896972656,33.74249267578125,5.109692096710205,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,72.51170349121094,149.5341033935547,148.83489990234375,26.781997680664062,7.384481672033397,15.10756262838078,15.033744304372162,2.820778981018066,-0.1465399265289306,30.226659774780277,29.094099044799805,13.54800033569336,-15.846539497375488,15.242579460144045,15.420738220214844,1.8512001037597656,1
2024-01-22 00:25:04.755663,5.748414,1,1,1,1,0,1,1,1,1,865.2781372070312,2061.070068359375,2051.29443359375,947.9896240234376,-0.0146000059321522,2.9892399311065674,2.93884015083313,1.3461999893188477,34.40111541748047,33.41560363769531,5.117108345031738,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,61.98690032958984,149.57550048828125,148.94529724121094,31.87399673461914,6.366364644462124,15.10710265873674,15.044746378704076,3.2304854577026365,-0.2494999170303344,30.535539627075195,29.505939483642575,14.259200096130373,-15.94950008392334,15.242579460144045,14.185218811035156,2.3592004776000977,1
2024-01-22 00:25:06.358031,7.349047,1,1,1,1,0,1,1,1,1,723.228759765625,2061.002685546875,2051.29443359375,1076.6719970703125,-0.0649999976158142,3.019479990005493,2.91867995262146,1.3562800884246826,33.96131896972656,33.30699920654297,5.10227632522583,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,52.014102935791016,149.57089233398438,148.94529724121094,34.232398986816406,5.295270226635321,15.10710265873674,15.041079160706778,3.521592856933593,-0.2494999170303344,29.8148193359375,28.57929992675781,14.665599822998049,-16.155420303344727,15.345540046691896,16.141460418701172,2.765600204467773,1
2024-01-22 00:25:07.971584,8.962524,1,1,1,1,0,1,1,1,1,584.6260986328125,2061.070068359375,2051.29443359375,1202.0120849609375,-0.0246799997985363,2.93884015083313,2.8279600143432617,1.3663599491119385,33.96131896972656,33.74249267578125,5.084971904754639,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,41.82050323486328,149.57550048828125,148.9084930419922,38.466796875,4.293578344713053,15.103437821880725,15.044746378704076,3.9420807099609374,-0.1465399265289306,30.226659774780277,30.947378158569336,15.27519989013672,-16.258378982543945,15.448498725891112,15.935539245605469,2.765600204467773,1
2024-01-22 00:25:09.667294,10.659454,1,1,1,1,0,1,1,1,1,444.1064147949219,2061.070068359375,2052.373046875,1310.6400146484375,0.0257199928164482,2.9993200302124023,2.848120212554932,1.4570800065994265,34.40111541748047,33.41560363769531,5.045420169830322,0.002539999783039,1,0,0,0,0,0,0,1,0,0,31.332500457763672,149.5341033935547,148.9821014404297,42.75479888916016,3.20917706175249,15.10756262838078,15.055752194533358,4.3787414150390624,-0.5583799481391907,30.123699188232425,30.123699188232425,15.27519989013672,-15.434700012207031,15.242579460144045,15.317777633666992,3.984800338745117,1
2024-01-22 00:25:11.326550,12.319689,1,1,1,1,0,1,1,1,1,309.8836364746094,2060.463134765625,2051.833740234375,1419.26806640625,0.0257199928164482,2.9892399311065674,2.8178799152374268,1.4974000453948977,34.07099914550781,33.85182189941406,5.020699977874756,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,20.58690071105957,149.57089233398438,148.94529724121094,46.131595611572266,2.0902252976518323,15.10710265873674,15.044746378704076,4.723757271057129,-0.1465399265289306,30.02073860168457,28.47633934020996,15.37679958343506,-15.434700012207031,15.345540046691896,16.038497924804688,4.289600372314453,1
2024-01-22 00:25:12.988576,13.980019,1,1,1,1,0,1,1,1,1,165.77069091796875,2061.002685546875,2051.833740234375,1557.9776611328125,-0.0246799997985363,3.019479990005493,2.91867995262146,1.567959904670715,34.40111541748047,33.524383544921875,4.995980262756348,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,9.657299995422363,149.5341033935547,148.9084930419922,50.09799575805664,1.0595060715304956,15.10710265873674,15.044746378704076,5.101118437408447,0.0593800544738769,30.226659774780277,29.71185874938965,16.291200637817383,-15.94950008392334,15.448498725891112,16.450340270996094,3.476799964904785,1
2024-01-22 00:25:14.698052,15.689791,1,1,1,1,0,1,1,1,1,27.065319061279297,2061.002685546875,2051.833740234375,1653.236083984375,0.0357999950647354,2.9892399311065674,3.059800148010254,1.547800064086914,34.18086242675781,33.85182189941406,4.98114824295044,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,-0.8675000071525574,149.57089233398438,148.94529724121094,53.63559722900391,-0.0168272950899587,15.10710265873674,15.044746378704076,5.467697833648681,0.0593800544738769,28.16745948791504,31.256258010864254,17.002399444580078,-14.6110200881958,2.269619941711426,18.200658798217773,4.492799758911133,1
