Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-01-22 01:39:45.441028,0.628625,1,1,1,1,0,1,1,1,1,1625.7774658203125,2008.7567138671875,2021.6676025390625,361.3984375,0.0156399924308061,2.93884015083313,2.928760051727295,1.174839973449707,38.60504913330078,37.55991363525391,4.914403915405273,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,117.7021026611328,145.89089965820312,146.88449096679688,13.274798393249512,11.92464534520166,14.75124626138458,14.861318845319886,1.284380087219238,6.13401985168457,29.8148193359375,30.7414608001709,12.633600234985352,-15.537659645080566,14.83073902130127,14.391138076782228,0.6319999694824219,2
2024-01-22 01:39:47.088342,2.27572,1,1,1,1,0,1,1,1,1,1491.0306396484375,2008.7567138671875,2024.358642578125,531.86083984375,0.0055599897168576,2.9892399311065674,2.797719955444336,1.1950000524520874,38.60504913330078,37.79091644287109,4.904516220092773,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,108.2445068359375,145.89089965820312,146.88449096679688,17.187599182128906,10.94104584723939,14.75124626138458,14.857649622173122,1.780340527908325,0.3682600259780884,29.505939483642575,28.88817977905273,12.938400268554688,-15.846539497375488,15.551461219787598,14.288179397583008,1.2416000366210938,2
2024-01-22 01:39:48.722055,3.910159,1,1,1,1,0,1,1,1,1,1355.4337158203125,2005.530517578125,2024.8968505859373,672.2416381835938,0.0257199928164482,2.9791598320007324,3.019479990005493,1.2958000898361206,38.60504913330078,37.55991363525391,4.877324104309082,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,98.86050415039062,146.0012969970703,147.06849670410156,22.065200805664062,9.971110092560128,14.747572822999304,14.864987928083794,2.249346543319702,-0.1465399265289306,29.197059631347656,28.991138458251957,13.54800033569336,-15.33173942565918,14.93369960784912,15.935539245605469,1.7496004104614258,2
2024-01-22 01:39:50.359020,5.547081,1,1,1,1,0,1,1,1,1,1227.72216796875,2007.68115234375,2021.6676025390625,832.6768798828125,-0.0146000059321522,2.91867995262146,2.9489200115203857,1.3562800884246826,38.722076416015625,37.79091644287109,4.879796028137207,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,89.14530181884766,145.7436981201172,147.14208984375,26.13879776000977,9.062924619889236,14.75124626138458,14.850310754677372,2.750697672180176,-0.1465399265289306,30.226659774780277,29.094099044799805,14.46239948272705,-15.434700012207031,14.6248197555542,14.494098663330078,2.0544004440307617,2
2024-01-22 01:39:52.908610,8.098028,1,1,1,1,0,1,1,1,1,1096.0782470703125,2007.1434326171875,2024.358642578125,953.003173828125,-0.0246799997985363,2.9892399311065674,2.797719955444336,1.3865200281143188,38.371543884277344,37.79091644287109,4.847660064697266,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,77.33250427246094,145.96449279785156,146.81089782714844,33.05319595336914,7.702650979878331,14.740235561493998,14.839306413881504,3.424556925933838,-0.1465399265289306,30.226659774780277,28.68225860595703,14.970399856567385,-15.94950008392334,14.83073902130127,14.185218811035156,2.968800544738769,2
2024-01-22 01:39:54.702825,9.889083,1,1,1,1,0,1,1,1,1,896.1615600585938,2011.9832763671875,2024.358642578125,1185.300048828125,0.0156399924308061,2.93884015083313,2.868279933929444,1.416759967803955,38.371543884277344,37.79091644287109,4.830356121063232,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,64.56290435791016,145.70689392089844,146.88449096679688,38.89559555053711,6.540444331964514,14.740235561493998,14.839306413881504,3.936690021789551,-0.1465399265289306,30.226659774780277,28.991138458251957,15.783199310302734,-15.94950008392334,15.448498725891112,16.24441909790039,3.7816009521484375,2
2024-01-22 01:39:56.443423,11.630961,1,1,1,1,0,1,1,1,1,748.3615112304688,2007.1434326171875,2024.8968505859373,1352.4200439453125,-0.0146000059321522,2.9993200302124023,2.93884015083313,1.567959904670715,38.722076416015625,37.55991363525391,4.820467948913574,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,54.442901611328125,146.0012969970703,147.14208984375,43.66599655151367,5.4028042753056695,14.75124626138458,14.83196614233661,4.373350726867676,-0.1465399265289306,30.02073860168457,30.63849830627441,16.291200637817383,-15.846539497375488,15.345540046691896,13.773378372192385,4.594400405883789,2
2024-01-22 01:39:58.121705,13.310898,1,1,1,1,0,1,1,1,1,610.47265625,2008.2188720703125,2026.51171875,1516.1976318359375,-0.0146000059321522,2.9993200302124023,2.777559995651245,1.5881199836730957,38.83927917480469,37.90667724609375,4.800692081451416,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,43.32929992675781,145.7436981201172,147.14208984375,48.97239685058594,4.382652923852173,14.743904262461072,14.861318845319886,4.939392279510498,-0.1465399265289306,30.84441947937012,30.84441947937012,16.189599990844727,-15.94950008392334,14.727778434753418,14.288179397583008,4.086400985717773,2
2024-01-22 01:39:59.761882,14.950017,1,1,1,1,0,1,1,1,1,480.3010559082031,2007.1434326171875,2021.6676025390625,1589.73046875,-0.0246799997985363,2.9892399311065674,2.898519992828369,1.608280062675476,38.60504913330078,37.444671630859375,4.773499965667725,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,33.871700286865234,146.0012969970703,147.1053009033203,52.5635986328125,3.4432341737152634,14.725559353068348,14.861318845319886,5.311362757690429,-0.1465399265289306,29.71185874938965,29.6088981628418,16.900800704956055,-15.640619277954102,15.448498725891112,16.759220123291016,4.696001052856445,2
2024-01-22 01:40:01.477955,16.667131,1,1,1,1,0,1,1,1,1,350.000732421875,2008.2188720703125,2024.8968505859373,1770.2200927734375,-0.0448400042951107,3.009399890899658,2.7473201751708984,1.658680081367493,38.25505828857422,37.90667724609375,4.748780250549316,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,23.75170135498047,146.07489013671875,146.88449096679688,57.38759994506836,2.428629685479187,14.747572822999304,14.839306413881504,5.807323395263672,-0.5583799481391907,30.432579040527344,30.32961845397949,17.20560073852539,-15.640619277954102,15.036660194396973,14.082258224487305,5.305601119995117,2
