Server Time,Session Time Stamps,Tank_B201_empty,Tank_B202_empty,Tank_B203_empty,Tank_B204_empty,Tank_B204_middle,Tank_B201_full,Tank_B202_full,Tank_B203_full,Tank_B204_full,Tank_B201_Volume,Tank_B202_Volume,Tank_B203_Volume,Tank_B204_Volume,Pressure_below_B201,Pressure_below_B202,Pressure_below_B203,Pressure_below_B204,Tempreature_before_Pump_P201,Temperature_in_B204,Flow_after_Pump_P201,Flow_after_Pump_P202,Valve_V201_opening,Valve_V202_opening,Valve_V203_opening,Valve_V204_opening,Valve_V205_opening,Valve_V206_opening,Valve_V209_opening,Pump_P201_active,Pump_P202_active,Mixer_R201_of_B204_active,Tank_B201_level_calculated_via_LI211,Tank_B202_level_calculated_via_LI212,Tank_B203_level_calculated_via_LI213,Tank_B204_level_calculated_via_LI214,Tank_B201_level_calculated_via_VolumeB201,Tank_B202_level_calculated_via_VolumeB202,Tank_B203_level_calculated_via_VolumeB203,Tank_B204_level_calculated_via_VolumeB204,Tank_B201_level_calculated_via_PI251,Tank_B202_level_calculated_via_PI252,Tank_B203_level_calculated_via_PI253,Tank_B204_level_calculated_via_PI254,Tank_B201_level_calculated_via_PI251_until_zero_level,Tank_B202_level_calculated_via_PI252_until_zero_level,Tank_B203_level_calculated_via_PI253_until_zero_level,Tank_B204_level_calculated_via_PI254_until_zero_level,Anomaly
2024-01-22 00:40:12.946203,0.662052,1,1,1,1,0,1,1,1,1,2002.30517578125,2003.3802490234373,2005.530517578125,652.1871948242188,2.9489200115203857,2.93884015083313,2.928760051727295,1.2857199907302856,35.737693786621094,34.95488739013672,0.002539999783039,0.00501199811697,0,0,0,0,0,0,0,0,0,0,145.78050231933594,145.63330078125,145.78050231933594,20.2963981628418,14.72922359646983,14.714545701403235,14.72922359646983,2.0606659601440427,30.32961845397949,30.226659774780277,29.91777801513672,13.6496000289917,14.423699378967283,14.93369960784912,15.317777633666992,1.648000717163086,1
2024-01-22 00:40:14.583329,2.293984,1,1,1,1,0,1,1,1,1,1999.080322265625,2002.30517578125,2007.68115234375,640.4888305664062,2.18284010887146,2.9489200115203857,2.908600091934204,1.25547993183136,35.51313781738281,35.066184997558594,0.3238999843597412,0.002539999783039,1,0,0,0,0,0,0,1,0,0,144.529296875,145.37570190429688,145.89089965820312,20.2427978515625,14.589773147441296,14.707205910705133,14.740235561493998,2.0552750750885007,21.06321907043457,29.71185874938965,29.6088981628418,13.039999961853027,-2.049899101257324,14.6248197555542,15.00889778137207,1.4448003768920898,1
2024-01-22 00:40:16.272553,3.983535,1,1,1,1,0,1,1,1,1,1889.2940673828125,2002.30517578125,2005.530517578125,663.8856201171875,0.0156399924308061,2.9892399311065674,2.9590001106262207,1.2353200912475586,35.28929901123047,34.62208557128906,4.442252159118652,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,135.8076934814453,145.5229034423828,145.89089965820312,20.939598083496094,13.690087322249706,14.703540825278912,14.718220405932955,2.19004680770874,-0.1465399265289306,30.02073860168457,30.535539627075195,14.055999755859377,-15.640619277954102,14.83073902130127,13.567459106445312,1.038400650024414,1
2024-01-22 00:40:17.905776,5.621137,1,1,1,1,0,1,1,1,1,1746.9212646484375,2001.2301025390625,2004.992919921875,799.2528076171875,0.6204400062561035,2.9590001106262207,2.928760051727295,1.25547993183136,35.737693786621094,34.73284912109375,4.929235935211182,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,126.27650451660156,145.48609924316406,145.63330078125,26.03159713745117,12.782074008932462,14.699865557753624,14.743904262461072,2.6860074452819824,0.0593800544738769,30.226659774780277,28.270418167114254,13.54800033569336,-15.846539497375488,14.6248197555542,16.038497924804688,2.460800170898437,1
2024-01-22 00:40:19.563929,7.273817,1,1,1,1,0,1,1,1,1,1607.9508056640625,1997.4681396484373,2006.6058349609373,944.647216796875,0.0055599897168576,2.898519992828369,2.91867995262146,1.3764400482177734,35.40113067626953,35.066184997558594,4.9860920906066895,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,116.34049987792967,145.48609924316406,145.85409545898438,30.80199813842773,11.788405753517983,14.688858995396194,14.714545701403235,3.1118863802490235,-0.5583799481391907,30.226659774780277,30.7414608001709,14.970399856567385,-16.258378982543945,14.6248197555542,13.876338958740234,2.968800544738769,1
2024-01-22 00:40:21.163968,8.876355,1,1,1,1,0,1,1,1,1,1475.9603271484375,2001.2301025390625,2006.6058349609373,1043.248046875,-0.0246799997985363,2.9791598320007324,2.8279600143432617,1.4268399477005005,35.625328063964844,34.843772888183594,4.973731994628906,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,107.1405029296875,145.4492950439453,145.85409545898438,35.089996337890625,10.856266025360076,14.703540825278912,14.740235561493998,3.553937773498535,-0.6613399386405945,29.197059631347656,28.47633934020996,14.970399856567385,-15.640619277954102,14.727778434753418,15.523698806762695,3.273600578308105,1
2024-01-22 00:40:22.753697,10.463517,1,1,1,1,0,1,1,1,1,1334.841796875,2001.2301025390625,2004.992919921875,1186.97119140625,-0.0549200065433979,2.908600091934204,2.807800054550171,1.3663599491119385,35.40113067626953,35.066184997558594,4.951484203338623,-0.0048760026693344,1,0,0,0,0,0,0,1,0,0,97.53570556640624,145.26528930664062,145.92770385742188,39.753196716308594,9.89362002846054,14.699865557753624,14.740235561493998,4.022943788909912,-0.6613399386405945,29.91777801513672,29.505939483642575,14.665599822998049,-15.640619277954102,14.83073902130127,14.905939102172852,3.273600578308105,1
2024-01-22 00:40:24.387832,12.097316,1,1,1,1,0,1,1,1,1,1209.8612060546875,2001.767578125,2007.1434326171875,1359.1048583984375,-0.0146000059321522,2.9590001106262207,3.019479990005493,1.4369200468063354,35.28929901123047,34.95488739013672,4.941596031188965,-0.0024040006101131,1,0,0,0,0,0,0,1,0,0,88.11490631103516,145.22850036621094,145.85409545898438,44.46999740600586,8.922551894325043,14.703540825278912,14.740235561493998,4.443432035705566,-0.4554199576377868,30.226659774780277,28.16745948791504,15.88479995727539,-15.434700012207031,14.521859169006348,15.935539245605469,2.765600204467773,1
2024-01-22 00:40:25.991803,13.702894,1,1,1,1,0,1,1,1,1,1075.3507080078125,1999.6177978515625,2006.6058349609373,1476.0888671875,-0.0549200065433979,2.93884015083313,2.787639856338501,1.4974000453948977,35.625328063964844,34.73284912109375,4.93912410736084,0.002539999783039,1,0,0,0,0,0,0,1,0,0,78.4365005493164,145.37570190429688,145.7436981201172,48.54359817504883,7.954154231956822,14.703540825278912,14.736561701053526,4.939392279510498,-0.352459967136383,29.8148193359375,30.7414608001709,15.88479995727539,-15.33173942565918,14.418898582458496,15.420738220214844,3.984800338745117,1
2024-01-22 00:40:27.653013,15.363735,1,1,1,1,0,1,1,1,1,945.1199340820312,1999.080322265625,2007.1434326171875,1626.496826171875,-0.0347600020468235,2.9892399311065674,3.039639949798584,1.5578800439834597,35.737693786621094,35.28929901123047,4.951484203338623,6.799772381782532e-05,1,0,0,0,0,0,0,1,0,0,68.86849975585938,145.5229034423828,145.92770385742188,52.99239730834961,7.010676980442639,14.703540825278912,14.740235561493998,5.359880526306152,0.2653000354766845,30.63849830627441,28.37337875366211,17.002399444580078,-15.33173942565918,15.242579460144045,15.935539245605469,4.594400405883789,1
